GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "46003","Aurora, SD",4,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",11230,12095,12174,15900,22024,20874,18491,17922,21466,21805,22893,20268,25662,30497,23633,33535,33814,35152,38521,32988,37362,46157,45395,52530,48311,53535,44618,62957,60508,68066,70819,79583,78243,70670,98570,95444,81721,82359,112894,124929,104871,101498,139281,112100,140369,128595,118493,111898,116311,126755
 "46003","Aurora, SD",4,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",6860,7526,7951,8882,10005,10957,12045,13439,14674,16091,17640,20811,22908,25413,26918,28584,29106,29080,28963,29881,32136,34107,34859,37747,39502,42572,44099,46993,50477,57559,58535,62493,64123,65047,73293,67930,68794,80377,92035,91803,79511,76973,90739,89522,90721,92204,97234,99679,99369,104428
 "46003","Aurora, SD",4,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",4370,4569,4223,7018,12019,9917,6446,4483,6792,5714,5253,-543,2754,5084,-3285,4951,4708,6072,9558,3107,5226,12050,10536,14783,8809,10963,519,15964,10031,10507,12284,17090,14120,5623,25277,27514,12927,1982,20859,33126,25360,24525,48542,22578,49648,36391,21259,12219,16942,22327
 "46003","Aurora, SD",4,CAINC4,20,"...","Population (persons) 3/","Number of persons",4161,4238,4454,4235,4102,4032,3995,3996,3896,3796,3717,3624,3605,3551,3521,3512,3375,3318,3305,3260,3161,3130,3050,3033,3056,3057,3117,3064,3058,3063,3038,3045,2946,2869,2862,2860,2789,2775,2745,2750,2712,2701,2716,2761,2715,2743,2740,2752,2757,2801
 "46003","Aurora, SD",4,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2699,2854,2733,3754,5369,5177,4629,4485,5510,5744,6159,5593,7118,8588,6712,9549,10019,10594,11655,10119,11820,14747,14884,17319,15809,17512,14314,20547,19787,22222,23311,26136,26559,24632,34441,33372,29301,29679,41127,45429,38669,37578,51282,40601,51701,46881,43246,40661,42188,45253
 "46003","Aurora, SD",4,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",8629,9134,8874,12334,17886,15982,12815,11744,14765,13583,13884,8539,12415,14805,7412,16107,16831,17899,22223,16715,20017,28010,26802,32887,28265,31975,21388,37109,32930,37973,39961,45208,39930,30295,48126,49839,34636,24544,47178,62235,56900,59915,88982,64112,91594,79647,65318,54148,61217,69213
 "46003","Aurora, SD",4,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",317,336,356,407,527,564,601,657,690,677,803,849,972,1000,1077,1157,1318,1328,1472,1655,1858,1999,2058,2209,2320,2496,2482,2489,2660,3083,3189,3303,3195,3016,2834,2869,2876,3016,3604,4070,4211,4517,4514,4582,5150,5201,5043,5025,5376,5731
 "46003","Aurora, SD",4,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",202,213,222,254,326,355,374,396,395,395,472,502,565,586,633,679,784,806,905,1044,1194,1280,1283,1386,1460,1562,1529,1562,1677,1953,1982,2058,1865,1784,1734,1697,1710,1821,2083,2287,2421,2537,2420,2412,2960,3000,3015,2976,3172,3370
 "46003","Aurora, SD",4,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",115,123,134,153,201,209,227,261,295,282,331,347,407,414,444,478,534,522,567,611,664,719,775,823,860,934,953,927,983,1130,1207,1245,1330,1232,1100,1172,1166,1195,1521,1783,1790,1980,2094,2170,2190,2201,2028,2049,2204,2361
 "46003","Aurora, SD",4,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-1,5,13,26,46,123,159,148,298,486,510,516,524,553,560,616,475,594,547,655,461,505,718,1153,1529,1756,2155,2834,3315,3558,4194,5083,5960,8392,15254,11680,11825,20370,22440,19925,9677,8634,11536,10019,12365,11509,13803,16116,15550,15729
