GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "49001","Beaver, UT",7,CAINC4,7010,"...","Total employment","Number of jobs",1781,1711,1779,1799,1800,1866,1808,1880,1939,1946,1872,1872,1901,1883,1980,2072,2157,1926,1940,2017,2029,2113,2198,2201,2287,2573,2676,2947,3125,3128,3058,3153,3116,3102,3096,3179,3274,3366,3612,3749,3848,3609,3779,3748,4038,3932,4062,4003,4122,4206
 "49001","Beaver, UT",7,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",1238,1189,1259,1306,1317,1343,1284,1347,1383,1368,1266,1239,1272,1236,1305,1422,1542,1351,1370,1410,1435,1470,1565,1565,1668,1803,1919,2120,2280,2235,2266,2328,2309,2297,2340,2403,2473,2553,2657,2742,2782,2609,2695,2689,2964,2887,2986,2906,2986,3045
 "49001","Beaver, UT",7,CAINC4,7040,"..."," Proprietors employment","Number of jobs",543,522,520,493,483,523,524,533,556,578,606,633,629,647,675,650,615,575,570,607,594,643,633,636,619,770,757,827,845,893,792,825,807,805,756,776,801,813,955,1007,1066,1000,1084,1059,1074,1045,1076,1097,1136,1161
 "49003","Box Elder, UT",7,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",93236,100548,109633,121744,133345,146960,153909,170225,186005,212076,241275,275566,311089,335323,364531,400096,428482,457745,499239,517010,542821,538898,556940,600228,624609,649483,695140,762447,804701,834537,861463,882433,945853,953231,1001991,1050672,1101222,1183079,1320574,1409706,1386979,1408049,1482104,1521888,1595004,1683835,1747694,1824937,1931993,2054558
 "49003","Box Elder, UT",7,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",83774,89625,99759,111704,117740,129803,144894,162600,182088,206438,236103,272270,311140,334933,365220,398881,427883,451841,480706,493540,521568,512724,531928,562014,583780,619062,667864,731619,770029,804141,831449,859876,916351,931202,973538,1013730,1065818,1158909,1289994,1384089,1374816,1387083,1438740,1487558,1541603,1618147,1698718,1797435,1907840,2041294
 "49003","Box Elder, UT",7,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",9462,10923,9874,10040,15605,17157,9015,7625,3917,5638,5172,3296,-51,390,-689,1215,599,5904,18533,23470,21253,26174,25012,38214,40829,30421,27276,30828,34672,30396,30014,22557,29502,22029,28453,36942,35404,24170,30580,25617,12163,20966,43364,34330,53401,65688,48976,27502,24153,13264
 "49003","Box Elder, UT",7,CAINC4,20,"...","Population (persons) 3/","Number of persons",27600,28185,28535,29133,29228,29181,29623,30247,30844,31547,32441,33455,34313,34805,35223,35829,35948,36259,36562,36875,36542,36568,36864,37317,37882,38541,39077,39802,40751,41571,42378,42882,43362,44038,44548,44666,45090,45948,47193,48437,49372,50170,50233,50201,50729,51303,51832,52953,53967,54950
 "49003","Box Elder, UT",7,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3378,3567,3842,4179,4562,5036,5196,5628,6031,6723,7437,8237,9066,9634,10349,11167,11919,12624,13655,14021,14855,14737,15108,16085,16488,16852,17789,19156,19747,20075,20328,20578,21813,21646,22492,23523,24423,25748,27982,29104,28092,28066,29505,30316,31442,32821,33718,34463,35800,37390
 "49003","Box Elder, UT",7,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",66553,71397,75949,88768,99478,110979,114772,129012,143788,166464,195402,219804,254204,276353,313098,354304,394322,434133,505418,541645,562416,582864,600421,652873,675275,691719,718335,757212,796564,834494,801720,809806,830798,834495,871668,913420,975353,1040277,1105099,1185632,1090900,1033491,952390,913038,996615,1056243,1101654,1167901,1217380,1274038
 "49003","Box Elder, UT",7,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",3951,4074,4574,5868,7140,8287,9170,10752,13105,15481,19053,20554,25774,28538,32897,38463,44065,47975,54143,59985,63305,67322,70434,74647,77432,83677,87515,90879,94134,100270,96915,100583,96005,97211,102436,107951,117543,126229,130894,139669,128865,121984,102135,98693,117934,124149,129406,140323,148819,155002
