GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "06000","California",8,CAINC4,7040,"..."," Proprietors employment","Number of jobs",1133625,1163924,1187918,1269385,1334812,1429274,1498337,1550254,1611779,1628603,1724362,1832571,1845113,1947351,2092423,2108142,2208312,2296686,2422893,2681444,2717325,2852771,3147070,3075391,3173293,3244361,3361709,3437155,3451710,3685908,3672852,3606912,3629629,3716621,3887282,4101469,4256849,4388721,4646607,4602202,4686366,4696213,4894270,4953307,5107837,5302830,5500413,5563078,5709776,5911637
 "06001","Alameda, CA",8,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",4991979,5413615,5748044,6256221,6646967,7316446,8047585,8852592,9627922,10741959,11895501,13389159,15070912,16080360,17483059,19467458,21038021,22275177,23589473,25589904,27673644,29593225,30549152,32127626,33130062,34167648,36266947,38887009,41495774,45378778,49341526,56749879,57883887,57403375,58552726,60680616,62842982,67687599,70402298,72292294,69419699,72841206,78506666,82974225,87682827,95048412,104433425,111506378,118655307,127746433
 "06001","Alameda, CA",8,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",4969387,5392576,5729304,6235995,6622414,7291305,8024757,8832397,9612374,10722481,11864080,13358902,15043135,16047081,17454198,19445553,21013008,22247516,23562652,25558542,27642738,29568454,30532304,32107362,33109875,34145470,36248735,38869660,41473386,45361195,49321349,56736091,57862423,57382797,58524843,60652361,62808715,67653657,70379068,72260051,69389247,72806097,78463728,82923234,87632025,94995284,104379863,111453427,118596980,127692453
 "06001","Alameda, CA",8,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",22592,21039,18740,20226,24553,25141,22828,20195,15548,19478,31421,30257,27777,33279,28861,21905,25013,27661,26821,31362,30906,24771,16848,20264,20187,22178,18212,17349,22388,17583,20177,13788,21464,20578,27883,28255,34267,33942,23230,32243,30452,35109,42938,50991,50802,53128,53562,52951,58327,53980
 "06001","Alameda, CA",8,CAINC4,20,"...","Population (persons) 3/","Number of persons",1060099,1073505,1084483,1099590,1089330,1092233,1090869,1098146,1099851,1103717,1099272,1109931,1125950,1140269,1160694,1179132,1197401,1215506,1229319,1251100,1271443,1306166,1318543,1332208,1339189,1341707,1346548,1359099,1380383,1405903,1427114,1449840,1469484,1462106,1454163,1445721,1441545,1444484,1455715,1477208,1498539,1513043,1530998,1554138,1580247,1608674,1634634,1650306,1658131,1666753
 "06001","Alameda, CA",8,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",4709,5043,5300,5690,6102,6699,7377,8061,8754,9733,10821,12063,13385,14102,15063,16510,17570,18326,19189,20454,21766,22657,23169,24116,24739,25466,26933,28612,30061,32277,34574,39142,39391,39261,40266,41973,43594,46859,48363,48938,46325,48142,51278,53389,55487,59085,63888,67567,71560,76644
 "06001","Alameda, CA",8,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",4278404,4529781,4769709,5254350,5574649,6062204,6476745,7210329,7902554,8929023,9894593,10831059,11862234,12329678,13370222,15014901,16276714,17431986,18622122,20307128,21636392,23046500,24420631,25924069,26663916,27510458,29506789,31126179,32946535,36272942,39323789,44704836,47307005,48077053,49510629,51614035,53334686,56406069,57985416,57863785,55304063,57638246,59933242,63666228,65950456,70314948,76902257,81172219,86417179,90615648
 "06001","Alameda, CA",8,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",271014,284558,308000,359794,441883,495023,518953,589819,658967,766529,889808,959244,1133540,1198393,1335039,1559590,1708801,1850761,1967859,2219324,2374784,2514345,2698846,2842456,2933473,3046897,3219368,3305735,3482031,3773880,4100185,4654061,5039151,5131813,5349786,5725221,5893007,6019544,6093181,6235597,5994381,6043404,5613839,5885782,6884626,7329973,7917785,8297196,8815398,9261192
 "06001","Alameda, CA",8,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",136556,142432,152979,175021,214518,240711,252418,278581,310283,354990,415048,441892,532809,570797,629949,725859,814166,895689,974592,1104901,1189967,1256714,1355154,1421702,1471808,1540352,1651431,1704637,1772671,1928263,2085678,2352473,2526809,2570187,2617753,2747740,2856023,2999051,3086591,3230724,3157624,3201849,2650539,2739568,3631072,3882530,4200849,4423594,4681669,4962094
 "06001","Alameda, CA",8,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",134458,142126,155021,184773,227365,254312,266535,311238,348684,411539,474760,517352,600731,627596,705090,833731,894635,955072,993267,1114423,1184817,1257631,1343692,1420754,1461665,1506545,1567937,1601098,1709360,1845617,2014507,2301588,2512342,2561626,2732033,2977481,3036984,3020493,3006590,3004873,2836757,2841555,2963300,3146214,3253554,3447443,3716936,3873602,4133729,4299098
 "06001","Alameda, CA",8,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-212029,-213862,-242461,-292629,-277230,-300519,-271957,-322827,-375063,-452815,-497904,-479209,-466279,-279572,-220568,-258573,-152833,-195814,-103484,-82558,-90330,189715,-292030,-631980,-738854,-846915,-1242228,-883624,-296777,-265527,545765,2160834,724309,-827662,-1725914,-1977452,-2184764,-2115903,-1652851,-1534879,-1493388,-1330984,-52280,-409336,1658034,2298466,2954780,4493319,5630330,8442476
 "06001","Alameda, CA",8,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",3795361,4031361,4219248,4601927,4855536,5266662,5685835,6297683,6868524,7709679,8506881,9392606,10262415,10851713,11814615,13196738,14415080,15385411,16550779,18005246,19171278,20721870,21429755,22449633,22991589,23616646,25045193,26936820,29167727,32233535,35769369,42211609,42992163,42117578,42434929,43911362,45256915,48270622,50239384,50093309,47816294,50263858,54267123,57371110,60723864,65283441,71939252,77368342,83232111,89796932
 "06001","Alameda, CA",8,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",780409,871897,945342,1036690,1117955,1262900,1377589,1480507,1624195,1809880,2044851,2455835,3022863,3303386,3620834,4166729,4383440,4509944,4574639,4942422,5596579,5693974,5663632,5736872,6007707,6355034,6851294,7403240,7799579,8347796,8566550,9395273,9214203,9102099,9639738,10048433,10604125,11932997,12262547,13290273,11656738,11542174,13247353,14576751,15419840,17482659,19208190,20426820,22082510,23893144
 "06001","Alameda, CA",8,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",416209,510357,583454,617604,673476,786884,984161,1074402,1135203,1222400,1343769,1540718,1785634,1925261,2047610,2103991,2239501,2379822,2464055,2642236,2905787,3177381,3455765,3941121,4130766,4195968,4370460,4546949,4528468,4797447,5005607,5142997,5677521,6183698,6478059,6720821,6981942,7483980,7900367,8908712,9946667,11035174,10992190,11026364,11539123,12282312,13285983,13711216,13340686,14056357
 "06001","Alameda, CA",8,CAINC4,50,"...","Wages and salaries","Thousands of dollars",3440100,3663417,3831383,4179350,4445473,4824858,5097823,5617886,6150233,6937964,7668327,8431405,9250313,9570211,10258749,11428753,12366468,13148076,13927596,15152727,16247227,17401577,18288534,19087347,19536118,20198386,21678558,22883860,24627356,26871644,29247146,33376009,34559258,34454037,35404855,36909178,38445151,40886782,42812905,43088156,40670872,41382036,42548714,45342884,46651625,49975941,54633653,57543882,61819270,64982979
 "06001","Alameda, CA",8,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",457139,498145,550480,639583,662679,732646,824092,919357,1056777,1204245,1366773,1508669,1720558,1830544,2069782,2325392,2552696,2766594,2911391,3217777,3554888,3839487,4135219,4629934,4835659,4890334,4871994,4953310,5160715,5582722,6010150,6784381,7378107,7830875,8516546,9177404,9517212,9624475,9798460,9761688,9294329,9538575,10181045,10350243,11204280,11710453,12578411,13037547,13844532,14467543
