GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "39039","Defiance, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1236654,1295982,1316974,1408483,1468619,1516329,1553681,1576380,1285000,1384857,1495780,1550455,1676634,1739925,1725897,1759896,1738515,1855513
 "39041","Delaware, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3753349,4257451,5191982,5747378,6313428,6537694,6899671,7022951,7024295,7474691,7965326,8319054,8649167,8818600,8974761,9271953,9765615,9853034
 "39041","Delaware, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",45.118,51.177,62.411,69.087,75.891,78.587,82.938,84.420,84.436,89.850,95.748,100.000,103.968,106.005,107.882,111.454,117.389,118.439
 "39041","Delaware, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3135227,3611464,4449769,5023317,5639397,5985667,6471715,6674788,6789033,7235552,7813051,8319054,8801060,9097546,9466604,9916837,10564725,10855408
 "39043","Erie, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5133989,5170064,5382037,5178915,4837026,4487562,4443544,4335373,4587856,4981311,5191814,5168938,5344974,5445795,4866634,4973481,4907825,4996510
 "39043","Erie, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.324,100.022,104.123,100.193,93.579,86.818,85.966,83.874,88.758,96.370,100.443,100.000,103.406,105.356,94.152,96.219,94.948,96.664
 "39043","Erie, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3724970,3796140,4033424,3969293,3864287,3695165,3778228,3749907,4019999,4485524,4980614,5168938,5365672,5510842,5026801,5136138,5195932,5489487
 "39045","Fairfield, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2903560,3036320,3125041,3196766,3175041,3243468,3259642,3274308,3164125,3275985,3406089,3442345,3558016,3564241,3579982,3636171,3831982,3795258
 "39045","Fairfield, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.348,88.205,90.782,92.866,92.235,94.223,94.692,95.119,91.918,95.167,98.947,100.000,103.360,103.541,103.998,105.631,111.319,110.252
 "39045","Fairfield, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2258212,2414819,2527853,2656034,2719175,2873141,2978370,3043250,3023728,3152807,3318541,3442345,3645691,3733762,3863067,4009741,4295277,4347962
 "39047","Fayette, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",849702,873070,940768,952318,917602,974324,1047733,994058,989528,945475,990696,1009760,1310269,1646235,2049146,2287329,2208698,2311461
 "39047","Fayette, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.149,86.463,93.167,94.311,90.873,96.491,103.761,98.445,97.996,93.634,98.112,100.000,129.760,163.032,202.934,226.522,218.735,228.912
 "39047","Fayette, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",670673,701171,763550,795015,777080,849758,948772,918845,929436,897457,961959,1009760,1337879,1712153,2205704,2514244,2486416,2666254
 "39049","Franklin, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",67586672,68577300,68930012,70261762,72369083,70533173,71259289,71171964,68706652,70421596,73034858,75943560,77888640,80619141,82444864,83159605,84688146,86497107
 "39049","Franklin, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.996,90.300,90.765,92.518,95.293,92.876,93.832,93.717,90.471,92.729,96.170,100.000,102.561,106.157,108.561,109.502,111.515,113.897
 "39049","Franklin, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",53612998,55492094,56639496,59184735,62553430,62722716,65174382,66252609,65496559,67795497,71234182,75943560,79540246,84082885,88168669,90565346,93505495,97774525
 "39051","Fulton, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1702598,1774225,1817198,1902266,1967391,1983310,1906568,1731039,1451606,1526946,1654778,1657220,1785799,1868603,2004665,1977001,1963895,1984068
 "39051","Fulton, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",102.738,107.060,109.653,114.787,118.716,119.677,115.046,104.454,87.593,92.139,99.853,100.000,107.759,112.755,120.966,119.296,118.505,119.723
 "39051","Fulton, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1376895,1454696,1499656,1604003,1689754,1745206,1751654,1614359,1379288,1465592,1624048,1657220,1804325,1933307,2105919,2092018,2116947,2183611
 "39053","Gallia, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1985534,1880978,1905513,1957626,1825424,1841885,2059659,2204376,2219319,2274628,2315335,2264881,2043464,2033108,1920237,2044957,2180751,2158774
 "39053","Gallia, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.666,83.050,84.133,86.434,80.597,81.324,90.939,97.329,97.988,100.430,102.228,100.000,90.224,89.767,84.783,90.290,96.285,95.315
 "39053","Gallia, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1628524,1508180,1589618,1671388,1619907,1723624,1961253,2103260,2298793,2310908,2350694,2264881,2105589,2218250,2126224,2231579,2431474,2480377
 "39055","Geauga, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2975693,3095321,3251763,3421572,3563154,3551217,3511621,3394320,3235641,3373659,3510795,3539288,3562077,3687684,3658335,3594792,3659094,3733117
 "39055","Geauga, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.076,87.456,91.876,96.674,100.674,100.337,99.218,95.904,91.421,95.320,99.195,100.000,100.644,104.193,103.364,101.568,103.385,105.476
 "39055","Geauga, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2287525,2425344,2582553,2769621,2984376,3086661,3134828,3085566,3040659,3189954,3401551,3539288,3640476,3843941,3921284,3920621,4051193,4235956
 "39057","Greene, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5995639,6358970,6464684,6678068,6820047,7106600,7146054,7074697,7227572,7470901,7872447,7764079,7738560,7866542,8178552,8336201,8559962,8796649
 "39057","Greene, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.223,81.902,83.264,86.012,87.841,91.532,92.040,91.121,93.090,96.224,101.396,100.000,99.671,101.320,105.338,107.369,110.251,113.299
