GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "42023","Cameron, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.553,100.604,101.096,99.430,102.861,109.745,104.070,100.680,89.054,97.631,102.190,100.000,103.779,106.138,104.594,115.151,115.368,110.407
 "42023","Cameron, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",167533,175053,177314,181853,194348,210785,206796,205085,190814,208373,220432,220734,234389,242176,239315,262552,275410,276755
 "42025","Carbon, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1214394,1234926,1300665,1423386,1646180,1501145,1703939,1843016,1709764,1797722,1841086,1933607,2025851,2003818,2066060,2137686,2113357,2201379
 "42025","Carbon, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",62.805,63.866,67.266,73.613,85.135,77.634,88.122,95.315,88.424,92.972,95.215,100.000,104.771,103.631,106.850,110.554,109.296,113.848
 "42025","Carbon, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1015087,1052882,1129114,1267581,1488003,1388150,1612746,1761025,1661229,1750645,1813047,1933607,2056138,2063398,2145761,2225763,2213313,2329859
 "42027","Centre, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5427583,5577876,5713948,5991992,6330185,6314483,6426968,6614007,6643557,6903491,7122925,7270833,7400759,7479541,7565612,7728852,7926572,7929168
 "42027","Centre, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.649,76.716,78.587,82.411,87.063,86.847,88.394,90.966,91.373,94.948,97.966,100.000,101.787,102.870,104.054,106.299,109.019,109.054
 "42027","Centre, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4206941,4420467,4613147,4995528,5432759,5603996,5899071,6184595,6347447,6669165,6976083,7270833,7594521,7835069,8114886,8395298,8744463,8934267
 "42029","Chester, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",26830064,27487394,29601850,31924122,33968336,33962194,34709080,34462356,34221869,34556914,33872977,34392137,35607223,36234832,39123747,40078808,41196741,41947957
 "42029","Chester, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",78.012,79.923,86.072,92.824,98.768,98.750,100.922,100.204,99.505,100.479,98.490,100.000,103.533,105.358,113.758,116.535,119.785,121.970
 "42029","Chester, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",21792096,22605531,24628040,27175060,29647917,30472375,32048124,32293402,32463542,33056838,33115346,34392137,36304431,37614915,41232741,42447588,44090130,45687252
 "42031","Clarion, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1186522,1220470,1226839,1239927,1271663,1278807,1297946,1309329,1255884,1266105,1292765,1231904,1217673,1209318,1222337,1189419,1180605,1203238
 "42031","Clarion, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.316,99.072,99.589,100.651,103.227,103.807,105.361,106.285,101.947,102.776,104.940,100.000,98.845,98.167,99.223,96.551,95.836,97.673
 "42031","Clarion, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",906148,949558,981287,1034203,1098014,1135661,1187140,1229517,1174517,1212476,1266937,1231904,1253007,1271239,1286658,1266286,1287017,1348207
 "42033","Clearfield, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2532885,2594414,2555468,2549631,2577957,2667005,2709223,2719457,2623079,2709686,2780529,2696001,2708292,2673285,2600314,2481032,2591034,2619560
 "42033","Clearfield, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",93.950,96.232,94.787,94.571,95.622,98.924,100.490,100.870,97.295,100.508,103.135,100.000,100.456,99.157,96.451,92.026,96.107,97.165
 "42033","Clearfield, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1907218,1980988,2002555,2070133,2175374,2335715,2453020,2537444,2495746,2621419,2743619,2696001,2754897,2765848,2707077,2620054,2793633,2897652
 "42035","Clinton, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1010907,1026834,1071115,1120349,1151113,1184286,1195668,1182893,1169948,1262133,1371972,1450283,1496324,1543561,1527318,1525767,1507144,1472252
 "42035","Clinton, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.704,70.802,73.856,77.250,79.372,81.659,82.444,81.563,80.670,87.027,94.600,100.000,103.175,106.432,105.312,105.205,103.921,101.515
 "42035","Clinton, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",785790,809796,855069,923694,968977,1027888,1072694,1087010,1114255,1218033,1350383,1450283,1542315,1610871,1595589,1597502,1622917,1620585
 "42037","Columbia, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1933718,2056786,2026244,2089185,2141510,2215836,2301353,2253756,2217234,2266024,2259971,2242901,2255876,2226904,2236756,2247913,2245364,2308721
 "42037","Columbia, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.215,91.702,90.340,93.147,95.479,98.793,102.606,100.484,98.856,101.031,100.761,100.000,100.579,99.287,99.726,100.223,100.110,102.935
 "42037","Columbia, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1508696,1637387,1634042,1729704,1819665,1935539,2070430,2073612,2122883,2181813,2205285,2242901,2299240,2312521,2388069,2439557,2458717,2567183
 "42039","Crawford, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2472442,2478997,2460116,2521253,2566772,2676659,2760963,2838761,2735004,2816191,2856455,2821175,2815698,2893520,2898747,2820909,2885992,2963429
 "42039","Crawford, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.639,87.871,87.202,89.369,90.982,94.877,97.866,100.623,96.946,99.823,101.251,100.000,99.806,102.564,102.750,99.991,102.298,105.042
 "42039","Crawford, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1910139,1949839,1969158,2076356,2184601,2355295,2501107,2637302,2561051,2676504,2786604,2821175,2882858,3007715,3055410,3002232,3126167,3284618
 "42041","Cumberland, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",11015722,11161082,11403852,11788252,12068608,12172209,12312959,12238320,11955667,12107391,12439434,12636610,12943113,13230787,13434666,13387426,13515945,13853916
 "42041","Cumberland, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.173,88.323,90.245,93.287,95.505,96.325,97.439,96.848,94.611,95.812,98.440,100.000,102.426,104.702,106.315,105.942,106.959,109.633
 "42041","Cumberland, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",8710719,9004163,9376243,9959411,10476912,10890123,11340944,11479346,11490508,11707435,12190417,12636610,13155184,13648084,14169306,14320597,14627315,15311473
 "42043","Dauphin, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",15582153,16054866,16625834,17263396,17410300,17982178,18531953,18602776,18147463,18323849,18575585,18714322,18930261,19515388,20299060,20476592,20623247,21169400
 "42043","Dauphin, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.263,85.789,88.840,92.247,93.032,96.088,99.026,99.404,96.971,97.914,99.259,100.000,101.154,104.280,108.468,109.417,110.200,113.119
 "42043","Dauphin, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",11991322,12642286,13355018,14293920,14854724,15859605,16859565,17260489,17316810,17663063,18158389,18714322,19338132,20342727,21611304,22086223,22505010,23610378
 "42045","Delaware, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",24173276,24788131,25769239,25433217,25332935,25109528,25458291,26596045,25728685,27294512,27078630,27695721,28391606,29505726,29378671,29291807,29899618,30635413
 "42045","Delaware, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.282,89.502,93.044,91.831,91.469,90.662,91.921,96.029,92.898,98.551,97.772,100.000,102.513,106.535,106.077,105.763,107.958,110.614
 "42045","Delaware, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",18363241,19091933,20357729,20717857,21494682,22060059,23060689,24475285,24257244,26029981,26379133,27695721,28948471,30663913,31185700,31265499,32581651,34373311
 "42047","Elk, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1255936,1265899,1271711,1290487,1257368,1329946,1325730,1405187,1288002,1449248,1465619,1368181,1327627,1386884,1397570,1418356,1444515,1469386
 "42047","Elk, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.796,92.524,92.949,94.321,91.901,97.205,96.897,102.705,94.140,105.925,107.122,100.000,97.036,101.367,102.148,103.667,105.579,107.397
 "42047","Elk, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1015034,1031241,1039498,1076370,1083299,1178937,1210907,1319671,1243638,1400633,1422565,1368181,1363432,1440437,1451433,1482483,1543122,1624203
 "42049","Erie, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",10188968,10107670,10107481,10440489,10579351,10797167,11087877,11291986,10733337,10940781,11375636,11231179,11226645,11270975,11262083,11026281,10860163,11200594
 "42049","Erie, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.720,89.997,89.995,92.960,94.196,96.136,98.724,100.541,95.567,97.414,101.286,100.000,99.960,100.354,100.275,98.176,96.697,99.728
 "42049","Erie, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",7955811,8045252,8188348,8674774,9065906,9565657,10089542,10459781,10239845,10508427,11106005,11231179,11453298,11706476,11987733,11914672,11871357,12499735
 "42051","Fayette, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2901423,3061349,3145334,3237713,3262456,3454681,3598049,3682559,3702757,3824316,3978376,3887642,3890934,3953010,4043595,3966995,3935183,4008354
 "42051","Fayette, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.632,78.746,80.906,83.282,83.919,88.863,92.551,94.725,95.244,98.371,102.334,100.000,100.085,101.681,104.012,102.041,101.223,103.105
 "42051","Fayette, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2266720,2438626,2552272,2703970,2821605,3088003,3315257,3483698,3544328,3706203,3923690,3887642,3986131,4129144,4171175,4113736,4192170,4391035
 "42053","Forest, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",160176,171022,182874,190012,230036,255288,263447,300543,344059,321554,302265,299062,287770,285566,287912,283843,276930,274369
 "42053","Forest, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",53.560,57.186,61.149,63.536,76.919,85.363,88.091,100.495,115.046,107.521,101.071,100.000,96.224,95.487,96.272,94.911,92.599,91.743
 "42053","Forest, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",116885,126546,143544,159499,204686,234700,253667,307406,310683,311329,304276,299062,297763,299337,286865,283571,285727,291548
 "42055","Franklin, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3989061,3909331,4193892,4540791,4900647,5213708,5530215,5420526,5074166,5076679,5130252,5053603,5157593,5256309,5271900,5241440,5412963,5583610
 "42055","Franklin, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",78.935,77.357,82.988,89.853,96.973,103.168,109.431,107.261,100.407,100.457,101.517,100.000,102.058,104.011,104.320,103.717,107.111,110.488
 "42055","Franklin, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3103287,3101020,3391366,3782093,4168815,4546163,5021638,5007419,4801021,4843673,5003854,5053603,5265503,5442677,5563156,5602651,5878692,6182176
 "42057","Fulton, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",426705,448025,433149,477356,535548,582581,576867,596770,527578,510553,523902,527226,542637,547906,558558,566736,604764,663976
 "42057","Fulton, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.934,84.978,82.156,90.541,101.578,110.499,109.415,113.190,100.067,96.837,99.369,100.000,102.923,103.922,105.943,107.494,114.707,125.938
 "42057","Fulton, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",311178,333410,329070,374844,436259,489522,508111,536675,494760,482583,510266,527226,554812,565692,583107,594547,649531,719605
