GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "06023","Humboldt, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.410,89.179,92.787,93.639,94.533,102.005,99.273,103.005,97.498,102.411,102.681,100.000,101.298,102.544,108.178,112.801,116.503,119.720
 "06023","Humboldt, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3338485,3556092,3793969,3979016,4124026,4587212,4617122,4878417,4687143,4988775,5126996,5110816,5315326,5488962,5874177,6164295,6510807,6817827
 "06025","Imperial, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5055805,6136678,5715208,5558696,6081784,6692936,6535511,7470507,7127839,7005345,7295927,6900001,7116779,7049259,7759415,8016694,8189014,8038068
 "06025","Imperial, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.273,88.937,82.829,80.561,88.142,96.999,94.718,108.268,103.302,101.527,105.738,100.000,103.142,102.163,112.455,116.184,118.681,116.494
 "06025","Imperial, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3739676,4518424,4397746,4511741,4937802,5562047,5852400,6796471,6301036,6422053,7154758,6900001,7300495,7309351,7971536,8075737,8488801,8444865
 "06027","Inyo, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",979923,1114650,1079627,1102644,1081613,1153650,1129383,1124668,1101866,1111486,1098476,1095813,1095280,1100688,1123225,1184726,1195289,1205264
 "06027","Inyo, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.424,101.719,98.523,100.623,98.704,105.278,103.063,102.633,100.552,101.430,100.243,100.000,99.951,100.445,102.501,108.114,109.078,109.988
 "06027","Inyo, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",740908,848170,847451,897661,911792,1013004,1025026,1040955,1068577,1080668,1083756,1095813,1124366,1163821,1207493,1284779,1313499,1346160
 "06029","Kern, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",27590939,30938819,31332311,34257908,36720929,42475263,46176363,44978620,47768725,45378119,44011785,47583866,46757878,47694683,48137003,49076083,50226164,49864234
 "06029","Kern, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",57.984,65.020,65.847,71.995,77.171,89.264,97.042,94.525,100.388,95.365,92.493,100.000,98.264,100.233,101.162,103.136,105.553,104.792
 "06029","Kern, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",19532912,21584137,23972133,27902523,32551563,38844608,44460429,48192793,41564654,43603653,45407983,47583866,48355636,49577455,44755730,44563954,47855537,49514180
 "06031","Kings, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4365997,4644375,5118733,5387565,5658553,5482959,6195409,5638975,5174203,5233245,5864962,5351339,5233836,5848950,5487526,5377698,5481134,5648724
 "06031","Kings, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.587,86.789,95.653,100.677,105.741,102.460,115.773,105.375,96.690,97.793,109.598,100.000,97.804,109.299,102.545,100.493,102.425,105.557
 "06031","Kings, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3141948,3409393,3902773,4324508,4539767,4504107,5421455,5050721,4746301,4893556,5718842,5351339,5358251,6048755,5711831,5663990,5860271,6145790
 "06033","Lake, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1514181,1717102,1717225,1737576,1725344,1949507,1975681,1880978,1771815,1777991,1803086,1807263,1854696,1900416,1948505,2059415,2106437,2178663
 "06033","Lake, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.783,95.011,95.018,96.144,95.467,107.871,109.319,104.079,98.039,98.380,99.769,100.000,102.625,105.154,107.815,113.952,116.554,120.550
 "06033","Lake, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1156432,1338179,1373748,1437751,1478845,1738668,1818383,1761199,1715233,1727982,1775365,1807263,1900597,1990529,2072839,2202692,2304447,2423297
 "06035","Lassen, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",965268,1019929,1051925,1050209,1071984,1172132,1194934,1273461,1175537,1203725,1275555,1236708,1212962,1252031,1298987,1346229,1340576,1358142
 "06035","Lassen, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",78.051,82.471,85.058,84.920,86.680,94.778,96.622,102.972,95.054,97.333,103.141,100.000,98.080,101.239,105.036,108.856,108.399,109.819
 "06035","Lassen, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",708799,768728,816909,851851,898108,1019186,1089026,1185541,1103558,1151886,1253538,1236708,1241971,1303118,1365595,1416011,1441030,1487738
 "06037","Los Angeles, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",476894105,489907697,511543373,532118492,550158608,574282164,581245740,592301113,564543717,576055860,588098395,594533416,608064624,626602780,653885024,667706082,688661590,710893266
 "06037","Los Angeles, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.213,82.402,86.041,89.502,92.536,96.594,97.765,99.625,94.956,96.892,98.918,100.000,102.276,105.394,109.983,112.308,115.832,119.572
 "06037","Los Angeles, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",391964208,408637634,432228920,460582475,488160435,521998905,541533209,559277202,537694889,554244851,575123723,594533416,618955701,648808580,689496475,714411238,747458756,787176672
 "06039","Madera, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3243485,3681996,3798938,4408988,4747781,5129794,5125657,4984791,4366634,5021701,5032240,5236840,5565418,6107927,5982371,6418227,6658105,7099931
 "06039","Madera, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",61.936,70.310,72.543,84.192,90.661,97.956,97.877,95.187,83.383,95.892,96.093,100.000,106.274,116.634,114.236,122.559,127.140,135.577
 "06039","Madera, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2404547,2774207,2938841,3570003,3830559,4237445,4523983,4472435,3968804,4654874,4917850,5236840,5714971,6232488,5944380,6267313,6691550,7201526
 "06041","Marin, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",16442458,17481460,18035184,17330151,17270383,17400654,16892228,16772562,16257854,16509553,16890685,17253018,17706240,18482010,19089876,19648493,19983906,20896027
 "06041","Marin, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.302,101.324,104.534,100.447,100.101,100.856,97.909,97.215,94.232,95.691,97.900,100.000,102.627,107.123,110.647,113.884,115.828,121.115
